CustomerId,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditLevel
15722583,Spain,6,157576.47,2,1,1,101102.39,0,
15815070,Germany,5,141428.99,2,0,0,68408.74,0,
15588419,Germany,10,148962.46,1,1,0,66389.43,1,
15693704,France,6,114948.76,2,0,1,135768.25,0,
15789313,Germany,4,96553.52,2,1,0,143952.24,1,
15773242,France,1,0.0,2,1,1,168779.47,0,
15795429,France,7,133628.09,2,1,1,98570.01,0,
15609254,Spain,9,107135.04,2,1,1,160546.58,0,
15732299,France,4,0.0,3,1,1,93081.87,0,
15572735,Spain,2,0.0,2,1,1,153698.65,0,
15613180,Germany,8,153344.72,1,1,1,163295.87,0,
15692110,France,7,0.0,1,1,0,188156.34,0,
15645029,Spain,5,0.0,2,1,0,8673.43,0,
15715199,Spain,5,126815.97,2,0,1,118648.12,0,
15751297,France,5,0.0,2,1,0,161428.25,0,
15811036,France,7,135369.71,1,0,1,140130.22,0,
15662021,Spain,2,0.0,2,0,0,199992.48,0,
15714380,France,5,0.0,2,0,0,103305.01,0,
15703763,France,7,85304.27,1,1,1,58076.52,0,
15798709,Spain,3,109109.33,1,0,1,4993.94,0,
15797900,France,9,142147.32,1,0,0,39488.04,1,
15724663,Spain,5,0.0,2,0,0,157238.05,0,
15737169,Spain,8,144238.7,1,1,1,184399.76,0,
15722813,Spain,4,125385.01,1,1,0,68293.93,0,
15746333,France,3,0.0,3,1,0,6554.97,1,
15606861,France,8,0.0,2,1,0,38570.13,0,
15579223,Germany,8,127406.5,1,1,0,192950.6,0,
15665784,France,9,128940.24,1,1,0,46786.92,0,
15655389,France,1,131762.94,1,1,1,47675.29,0,
15587647,Germany,0,127120.62,1,0,1,118929.64,1,
15724838,France,4,0.0,1,1,0,170347.1,0,
15588933,France,3,146053.66,1,1,1,138344.7,0,
15776629,France,4,0.0,2,0,0,186275.7,0,
15718588,France,9,0.0,2,0,0,98029.58,0,
15689955,France,7,0.0,2,1,0,176547.8,0,
15714874,France,3,0.0,2,1,1,176883.42,0,
15795571,Spain,0,94153.56,1,0,1,120138.27,0,
15601351,France,9,127806.91,1,1,1,73069.59,0,
15601627,France,8,148163.57,1,0,0,122925.4,0,
15654457,Spain,2,0.0,3,1,1,172576.43,1,
15657540,France,5,151215.34,2,1,0,169804.4,0,
15760924,Spain,2,100062.39,1,0,0,126307.25,0,
15710087,Germany,3,125889.3,3,1,0,96013.5,1,
15640418,Germany,4,115897.73,1,1,0,143544.48,0,
15773394,France,3,0.0,2,1,1,79928.41,0,
15679928,France,2,84102.11,2,0,1,116385.24,0,
15807433,France,9,0.0,2,0,1,11417.26,0,
15583394,Germany,8,106259.63,2,1,1,198103.32,0,
15751180,France,7,81132.21,1,1,0,167289.82,0,
15589210,France,4,0.0,1,0,0,20515.72,0,
15714087,Germany,5,151855.33,1,1,0,68794.15,0,
15748552,Germany,4,155994.15,1,0,0,143665.44,0,
15580914,Spain,0,83287.05,2,0,1,44147.95,1,
15813718,Spain,4,0.0,2,0,0,193009.21,0,
15789611,Germany,8,150836.92,1,0,0,64516.8,1,
15617348,France,1,0.0,2,0,0,69244.24,0,
15684512,Germany,8,135290.42,2,1,1,63729.72,0,
15789201,Germany,9,145623.36,1,1,0,163181.62,0,
15766183,Germany,2,130334.84,2,1,1,51672.08,0,
15730793,Germany,3,111009.32,1,1,1,155905.79,1,
15768295,France,7,109564.1,1,0,1,113046.81,0,
15664793,Spain,7,146777.44,2,0,1,150685.52,0,
15698271,France,4,0.0,2,1,0,185488.81,0,
15801473,Germany,2,51949.95,2,1,0,85045.92,0,
15577515,Germany,0,108477.27,1,0,1,140003.0,1,
15659100,France,9,128152.82,1,0,0,147822.81,0,
15650313,Germany,6,129472.33,1,1,1,85179.48,0,
15591010,Germany,8,109339.17,2,1,0,96405.88,1,
15678210,France,5,105069.98,2,1,1,198355.28,0,
15762799,Germany,0,187861.18,2,1,1,104120.17,0,
15567839,France,9,114631.23,1,0,1,91429.74,0,
15664615,Germany,5,136650.89,1,1,1,41865.72,1,
15592914,France,9,0.0,2,1,1,48849.89,0,
15770995,Germany,1,131160.85,1,1,0,197444.69,0,
15638989,France,5,190066.54,1,0,0,51345.39,1,
15799785,Germany,4,77949.69,1,1,1,121151.46,0,
15701687,Spain,7,77526.66,3,0,0,57338.56,1,
15763579,Germany,2,105264.88,2,1,1,52909.87,0,
15736510,Spain,2,0.0,3,1,0,66652.75,1,
15642336,France,9,0.0,2,0,0,135630.32,0,
15716276,France,2,111669.68,1,1,0,57029.66,0,
15696361,Germany,7,125681.51,1,0,1,129980.93,0,
15583067,France,4,97157.96,1,0,1,63185.05,0,
15686670,France,2,0.0,2,1,0,92536.0,1,
15593345,Germany,6,125241.17,2,1,1,158736.07,0,
15689268,France,9,0.0,1,1,1,105818.51,0,
15711635,Germany,6,138650.49,2,1,0,64746.07,0,
15759133,France,6,0.0,2,1,1,27308.58,0,
15796111,Germany,8,145151.4,1,0,1,125311.17,1,
15683993,France,8,142987.46,2,1,0,158840.99,0,
15731989,France,4,120165.4,2,1,0,33701.5,0,
15641733,France,5,164757.56,1,1,0,110748.88,0,
15716347,Germany,7,143625.83,2,0,1,176487.05,0,
15625311,Germany,7,92618.62,1,1,1,101178.85,0,
15632010,Spain,7,121260.19,2,1,0,77216.48,0,
15750055,Spain,9,100262.88,2,1,1,157921.25,0,
15671534,Germany,6,90212.0,1,1,0,13911.27,1,
15707042,France,2,87413.19,1,1,0,63340.65,0,
15630592,France,4,0.0,1,1,0,95273.73,1,
15748499,Germany,4,118400.91,1,0,1,13999.64,1,
15812766,Spain,6,156111.08,1,0,0,190889.13,0,
15660263,France,4,99799.76,2,1,0,197372.13,0,
15645820,France,7,0.0,2,1,0,111471.55,0,
15700300,Germany,4,131593.85,1,0,1,171345.02,1,
15686913,France,0,0.0,1,1,0,83263.06,0,
15771409,France,7,151933.63,1,1,0,162960.05,1,
15737542,Germany,10,103294.56,1,1,0,160548.12,0,
15609987,France,2,119919.12,1,1,0,156868.21,0,
15615176,France,7,0.0,2,1,0,154364.66,0,
15752578,France,2,133968.96,2,1,0,148689.65,0,
15721504,Spain,3,0.0,2,1,0,101371.72,0,
15642098,Spain,0,108960.0,2,1,0,111180.3,1,
15809909,Spain,4,0.0,2,1,1,7166.71,0,
15656417,France,1,132077.48,2,1,0,192255.15,0,
15598574,Spain,5,0.0,2,0,1,13998.88,0,
15689692,Germany,3,150348.37,1,1,1,173784.04,0,
15604196,France,6,185714.28,1,1,1,102502.5,0,
15594651,France,4,115221.36,1,0,1,70956.75,0,
15730150,Spain,0,120825.7,1,1,0,28257.89,0,
15788634,Spain,2,113817.06,1,0,0,88333.74,0,
15665181,Spain,7,0.0,2,0,1,23180.37,0,
15740356,Germany,4,115021.76,1,0,1,162443.05,0,
15763029,Germany,9,161450.03,1,1,1,96961.0,1,
15707559,France,9,0.0,2,1,1,195104.91,0,
15677955,Germany,1,122088.67,1,1,0,42581.09,0,
15570086,Germany,9,90544.0,1,0,1,4777.23,0,
15718531,France,8,0.0,2,1,1,176779.46,0,
15585287,Germany,9,119948.09,1,1,0,48217.97,1,
15679818,Germany,7,136709.35,1,0,1,66753.1,1,
15566380,Spain,10,66948.67,2,1,1,140759.03,0,
15607176,France,3,0.0,1,1,1,173940.59,0,
15570299,Germany,6,152622.34,1,1,0,99298.8,0,
15773949,France,3,0.0,2,1,1,8282.22,0,
15691504,Germany,8,124099.13,1,0,0,23904.52,0,
15576131,France,5,0.0,2,1,0,147878.05,0,
15761018,Germany,2,143829.2,2,1,0,181224.24,1,
15596379,Germany,3,119695.75,1,0,1,26136.13,0,
15716501,France,9,95377.13,1,0,1,187551.24,0,
15811343,Germany,5,161591.11,3,1,1,63795.62,0,
15697201,Spain,3,0.0,1,1,1,156260.08,0,
15757607,France,0,0.0,1,1,0,196533.72,1,
15718572,Germany,9,138456.03,2,1,1,103548.25,0,
15652782,Germany,2,101099.9,2,0,1,193476.04,0,
15579287,France,4,0.0,2,0,1,86383.82,0,
15652169,France,2,133161.95,1,0,1,122254.86,0,
15616088,France,7,97072.42,1,0,1,131177.22,0,
15661409,France,1,0.0,1,1,1,178256.58,1,
15790448,France,6,69617.36,1,1,0,143345.69,0,
15785326,Spain,5,136526.26,2,1,0,59653.03,0,
15644699,France,0,0.0,2,1,0,1099.95,0,
15577398,France,6,86449.39,1,1,1,188809.23,0,
15806929,Germany,5,73194.99,1,1,1,89222.66,0,
15588341,Spain,10,99835.17,1,0,1,89103.05,0,
15627042,France,7,0.0,2,1,0,93122.41,0,
15803032,Germany,9,89111.63,1,0,0,157239.6,0,
15809872,France,2,84906.45,1,1,0,163216.48,0,
15573045,France,10,127738.75,2,1,1,85153.0,0,
15773520,France,4,92599.55,2,1,1,167336.78,0,
15595713,Spain,6,0.0,1,1,1,31728.35,0,
15620836,Germany,2,108410.87,2,1,0,102908.91,0,
15736146,Germany,4,96679.71,1,1,1,49133.45,0,
15774847,France,6,171740.69,1,0,0,20893.61,0,
15758252,Germany,2,168085.38,2,0,1,115719.08,0,
15655232,Germany,6,126803.34,2,1,1,161133.4,0,
15751524,Germany,10,68806.84,1,1,0,33075.24,0,
15603749,France,2,45472.28,1,1,1,41055.71,1,
15603096,France,6,125789.69,1,0,0,66333.56,1,
15752502,France,4,130385.82,1,0,1,130661.95,0,
15771674,Spain,5,162390.52,2,1,0,54702.66,0,
15603328,France,1,77805.66,1,1,1,2101.89,0,
15760177,Spain,9,100252.18,1,1,1,146033.52,0,
15637366,Germany,5,114268.85,2,1,1,126728.27,0,
15734737,France,9,0.0,2,1,1,169498.61,0,
15703544,Spain,0,0.0,1,1,0,182988.94,0,
15765283,Germany,3,149961.99,2,1,0,104610.86,0,
15625023,France,4,0.0,1,0,1,105352.55,0,
15617304,France,6,0.0,2,1,1,111893.09,0,
15589698,Germany,6,107104.5,1,1,1,41304.44,1,
15611729,Germany,1,141559.5,1,1,1,31257.1,1,
15677336,Germany,1,120043.13,1,1,0,132370.75,1,
15632882,Germany,1,126817.13,2,1,1,29995.83,1,
15758031,Spain,3,91241.85,1,0,1,80682.35,0,
15792627,Spain,5,84557.82,1,1,1,69039.43,0,
15658982,Germany,5,122034.4,3,0,1,146663.43,1,
15758769,France,7,0.0,1,1,0,4791.8,0,
15772383,France,9,131307.11,1,0,0,83343.73,0,
15585985,France,5,165282.42,1,1,0,153786.46,1,
15771749,Germany,5,114268.22,2,1,1,89524.83,0,
15634606,Spain,1,0.0,2,1,1,176913.42,0,
15754940,Spain,2,85162.26,1,0,1,5104.08,1,
15728709,Germany,7,106901.42,2,0,0,118045.98,0,
15702601,Germany,4,108300.27,2,0,1,44384.57,1,
15806546,Spain,4,0.0,1,1,0,22372.78,0,
15638329,Germany,1,111432.13,1,1,1,168683.57,0,
15733460,Spain,9,0.0,2,1,1,104852.6,0,
15711457,France,7,124540.28,1,0,1,188850.89,0,
15732967,France,6,0.0,2,1,1,151581.79,0,
15646942,Spain,7,0.0,2,0,0,100929.59,0,
15649060,Germany,3,82729.47,2,1,0,60212.51,0,
15774258,France,1,0.0,2,1,1,187343.4,0,
15780716,Germany,3,129626.19,2,1,1,103220.56,0,
15661830,Spain,6,0.0,2,1,1,59816.41,0,
15673820,France,7,0.0,2,1,0,143450.61,0,
15577598,Spain,4,115636.05,2,1,0,70400.86,0,
15786042,Germany,2,185932.18,2,1,0,65413.41,0,
15759690,France,4,0.0,2,1,1,81442.6,0,
15605673,Spain,8,0.0,2,0,0,78616.92,0,
15687719,Spain,5,0.0,2,0,1,6761.84,0,
15599329,France,7,195238.29,4,0,1,131083.56,1,
15644551,Spain,3,99773.85,2,1,0,54865.92,0,
15750837,Germany,0,141749.68,1,0,1,9201.53,0,
15635502,France,2,0.0,1,1,0,159165.7,0,
15803202,France,10,0.0,1,1,1,125823.79,1,
15711386,France,6,0.0,2,0,1,64729.51,0,
15615219,France,5,138772.15,1,0,1,123872.0,0,
15793424,Spain,8,61274.7,2,1,0,136054.45,0,
15585466,France,10,0.0,2,1,0,12186.83,0,
15770968,Germany,8,108711.57,2,1,0,24857.25,0,
15766137,France,2,0.0,2,1,1,83087.13,0,
15714642,Spain,7,0.0,1,1,0,141652.2,0,
15570485,Spain,4,161766.87,1,0,0,92378.54,0,
15673929,France,4,0.0,2,1,1,148305.82,0,
15590828,Germany,7,126428.38,1,1,0,39830.1,0,
15761713,France,7,178074.33,1,0,0,110405.9,0,
15639004,France,2,0.0,2,1,1,70783.61,0,
15810839,France,0,103108.17,1,0,0,125646.82,0,
15614643,Spain,2,0.0,2,1,0,136737.13,0,
15779620,France,1,0.0,1,0,1,94570.56,0,
15671973,Spain,5,0.0,2,1,1,7415.96,0,
15757865,France,7,0.0,2,1,1,61120.75,0,
15675141,France,4,93934.63,1,1,0,184748.23,0,
15810660,Germany,4,120875.23,2,0,1,113407.26,0,
15787825,Germany,6,152496.82,1,1,1,99907.29,0,
15679963,Germany,8,96353.8,1,0,0,10209.8,0,
15802118,Spain,7,123428.69,1,1,1,164924.11,0,
15729065,Germany,2,109960.06,2,1,1,170829.87,0,
15580623,Spain,8,0.0,2,0,0,77660.03,0,
15733111,Spain,6,124179.3,1,1,1,138759.15,0,
15680611,France,9,0.0,3,1,1,72318.77,0,
15792862,Germany,1,104584.11,1,1,0,15126.32,1,
15648178,Germany,4,137964.51,1,0,1,174570.55,0,
15738662,Germany,9,159434.03,1,1,0,178373.93,0,
15569624,Germany,6,105864.6,2,1,0,145567.34,0,
15645323,France,2,0.0,1,1,1,106202.07,1,
15632816,Germany,2,127948.57,1,1,1,182765.14,0,
15676526,France,4,88772.87,1,1,1,168822.01,0,
15663650,Germany,10,107304.39,3,1,0,28806.32,1,
15605737,France,5,0.0,2,1,0,124795.84,0,
15793197,France,8,100359.54,1,0,0,46038.28,0,
15602030,France,4,128206.79,1,1,1,54272.12,0,
15680666,Spain,2,151963.26,2,1,0,158948.63,0,
15778915,France,7,128551.36,2,0,1,189402.71,0,
15669946,Germany,2,141726.88,1,1,1,58257.23,0,
15655368,France,1,0.0,1,0,0,91574.92,0,
15609083,France,6,0.0,1,1,0,100200.4,1,
15735782,France,9,120962.59,1,1,0,5419.31,0,
15774401,Spain,4,0.0,2,0,0,123587.83,1,
15643770,France,5,112670.48,1,1,0,21085.17,1,
15620750,France,3,141099.43,1,1,1,15607.27,0,
15584928,Germany,4,120074.97,2,1,1,162961.79,0,
15681316,France,0,120549.29,2,1,0,175722.31,0,
15682523,France,1,139432.55,1,1,1,85606.83,0,
15795747,Spain,7,171646.76,1,0,1,100791.36,0,
15758451,Germany,7,102708.77,1,1,0,9087.81,0,
15667438,France,1,104016.88,1,0,0,22068.83,1,
15621644,Germany,6,123356.63,1,0,1,92934.41,0,
15572073,Spain,5,0.0,2,1,1,62634.94,0,
15777217,Spain,10,0.0,2,1,1,180808.39,0,
15798749,Germany,3,152063.59,2,1,0,97910.06,0,
15758048,France,2,148942.0,1,1,1,116944.3,0,
15802809,Spain,0,84438.57,1,1,1,181449.51,0,
15641773,Germany,2,179334.83,2,1,1,169303.65,0,
15753229,France,9,127414.55,1,1,1,134459.12,0,
15739997,France,2,94464.81,2,0,1,185900.88,0,
15707138,Spain,5,0.0,2,1,1,100060.54,0,
15639665,Spain,0,0.0,2,1,1,96202.44,0,
15763065,Spain,2,0.0,2,1,0,199753.97,0,
15792232,Spain,5,0.0,2,0,0,105149.8,0,
15795370,Germany,6,131753.41,1,1,0,86894.67,0,
15584156,Spain,10,0.0,3,0,0,94620.0,1,
15702656,France,1,96834.78,1,1,0,108764.69,0,
15581089,Spain,7,0.0,2,1,1,43036.6,0,
15674573,France,4,121172.97,1,1,1,56268.98,0,
15592104,France,5,0.0,1,0,0,36548.0,1,
15622370,Germany,1,116416.94,1,0,1,85808.22,0,
15655171,France,3,0.0,1,1,1,65801.44,0,
15571281,France,10,79562.98,1,1,1,74687.37,0,
15739847,Germany,5,146756.68,1,1,0,78268.61,0,
15661708,France,5,0.0,2,1,1,94170.84,0,
15733361,Germany,6,86714.06,1,1,0,85869.89,1,
15780409,France,6,0.0,2,1,0,109742.55,0,
15655360,Germany,5,148666.99,1,1,0,2605.65,1,
15752294,France,9,135979.01,4,1,1,76582.95,1,
15778838,France,9,114135.17,1,1,0,153269.98,0,
15619898,France,5,0.0,2,1,1,7008.65,0,
15724543,France,5,0.0,2,1,1,81299.17,0,
15698927,France,7,0.0,2,0,1,36267.21,0,
15687363,France,3,155047.56,2,1,1,186064.34,0,
15812534,France,1,0.0,3,0,1,129975.34,0,
15693131,France,3,95508.2,1,1,1,45755.0,0,
15596624,France,9,0.0,2,1,1,44377.65,0,
15603221,Germany,4,84421.62,1,0,1,52314.71,0,
15660611,Spain,3,0.0,2,1,1,123998.52,0,
15781689,Spain,5,0.0,2,1,0,95009.6,0,
15696054,France,2,0.0,1,0,1,121175.86,0,
15638621,Spain,1,60374.98,1,1,0,40223.74,0,
15607112,France,6,0.0,2,0,1,36540.63,0,
15797149,Spain,4,143680.47,2,1,1,63531.19,0,
15667424,Germany,7,111094.05,2,1,1,64679.3,0,
15759872,France,9,0.0,2,1,0,157072.91,0,
15712536,France,3,0.0,2,1,0,41295.1,1,
15644103,Spain,2,151675.65,1,0,1,49978.67,0,
15572114,Spain,1,121629.22,1,1,1,3258.6,0,
15662698,Spain,7,81153.82,1,1,1,144532.85,1,
15771323,Spain,5,121626.9,1,1,1,82438.13,0,
15777743,France,3,92224.56,1,1,1,54517.25,0,
15596136,France,9,166939.88,1,1,1,72504.76,0,
15581115,France,9,76769.68,1,0,0,48224.72,0,
15763907,France,1,104614.29,1,1,0,61538.43,1,
15736327,Germany,1,68238.51,2,1,1,109572.58,0,
15576615,Spain,10,145382.61,1,1,0,80408.59,0,
15726179,Germany,5,131433.33,2,1,1,3497.43,1,
15652999,Germany,1,137937.95,1,1,1,51387.1,0,
15736371,France,3,123034.43,2,1,1,38315.04,0,
15578374,Spain,7,169312.72,1,1,0,45414.09,0,
15776518,France,4,175739.36,1,1,1,193130.55,0,
15813140,Spain,5,0.0,2,0,1,143980.29,0,
15770516,Spain,7,193213.02,2,1,1,137392.77,0,
15798084,France,0,0.0,2,1,0,105784.85,0,
15596811,France,8,139753.35,1,1,0,79871.16,0,
15647800,France,6,101266.51,1,1,0,33501.98,0,
15774586,Germany,10,118588.83,1,1,1,161241.65,1,
15653037,France,1,0.0,1,0,1,18708.76,0,
15782475,France,8,0.0,2,1,1,105305.72,0,
15581736,Germany,1,183579.54,2,0,1,34047.54,0,
